run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
ERR210076	SAMEA2042383	ERX184741	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210076/ERR210076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210076/MH0078_090130.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210076	Stool sample from danish	
ERR210086	SAMEA2042388	ERX184751	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210086/ERR210086.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210086/MH0083_090126.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210086	Stool sample from danish	
ERR210088	SAMEA2042389	ERX184753	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210088/ERR210088.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210088/MH0084_090126.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210088	Stool sample from danish	
ERR210089	SAMEA2042391	ERX184754	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210089/ERR210089.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210089/MH0085_081223.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210089	Stool sample from danish	
ERR210093	SAMEA2042393	ERX184758	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210093/ERR210093.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210093/MH0087_20091005.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210093	Stool sample from danish	
ERR210094	SAMEA2042393	ERX184759	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210094/ERR210094.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210094/MH0087_20100124L8.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210094	Stool sample from danish	
ERR210099	SAMEA2042425	ERX184764	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210099/ERR210099.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210099/MH0089_20100124L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210099	Stool sample from danish	
ERR210100	SAMEA2042425	ERX184765	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210100/ERR210100.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210100/MH0089_20100125L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210100	Stool sample from danish	
ERR210102	SAMEA2042426	ERX184767	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210102/ERR210102.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210102/MH0090_20091015.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210102	Stool sample from danish	
ERR210103	SAMEA2042426	ERX184768	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210103/ERR210103.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210103/MH0090_20100128L6.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210103	Stool sample from danish	
ERR210104	SAMEA2042426	ERX184769	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210104/ERR210104.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210104/MH0090_20100129L2.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210104	Stool sample from danish	
ERR210106	SAMEA2042427	ERX184771	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210106/ERR210106.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210106/MH0091_20091103.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210106	Stool sample from danish	
ERR210107	SAMEA1969296	ERX184772	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210107/ERR210107.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210107/MH0092_20091014.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210107	Stool sample from danish	
ERR210110	SAMEA1969296	ERX184775	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210110/ERR210110.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210110/MH0092_20091126L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210110	Stool sample from danish	
ERR210112	SAMEA1969296	ERX184777	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210112/ERR210112.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210112/MH0092_20091128L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210112	Stool sample from danish	
ERR210113	SAMEA1969296	ERX184778	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210113/ERR210113.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210113/MH0092_20091212L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210113	Stool sample from danish	
ERR210114	SAMEA2042428	ERX184779	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210114/ERR210114.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210114/MH0093_20091014.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210114	Stool sample from danish	
ERR210115	SAMEA2042428	ERX184780	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210115/ERR210115.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210115/MH0093_20091124L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210115	Stool sample from danish	
ERR210119	SAMEA2042428	ERX184784	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210119/ERR210119.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210119/MH0093_20091212L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210119	Stool sample from danish	
ERR210122	SAMEA2042429	ERX184787	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210122/ERR210122.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210122/MH0094_20091126L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210122	Stool sample from danish	
ERR210124	SAMEA2042429	ERX184789	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210124/ERR210124.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210124/MH0094_20091128L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210124	Stool sample from danish	
ERR210127	SAMEA2042430	ERX184792	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210127/ERR210127.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210127/MH0095_20091124L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210127	Stool sample from danish	
ERR210128	SAMEA2042430	ERX184793	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210128/ERR210128.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210128/MH0095_20091126L6.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210128	Stool sample from danish	
ERR210133	SAMEA2042431	ERX184798	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210133/ERR210133.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210133/MH0096_20091124L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210133	Stool sample from danish	
ERR210134	SAMEA2042431	ERX184799	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210134/ERR210134.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210134/MH0096_20091126L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210134	Stool sample from danish	
ERR210139	SAMEA2042433	ERX184804	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210139/ERR210139.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210139/MH0097_20091124L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210139	Stool sample from danish	
ERR210143	SAMEA2042433	ERX184808	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210143/ERR210143.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210143/MH0097_20091212L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210143	Stool sample from danish	
ERR210144	SAMEA2042434	ERX184809	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210144/ERR210144.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210144/MH0098_20091014.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210144	Stool sample from danish	
ERR210149	SAMEA2042435	ERX184814	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210149/ERR210149.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210149/MH0099_20091124L2.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210149	Stool sample from danish	
ERR210150	SAMEA2042435	ERX184815	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210150/ERR210150.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210150/MH0099_20091124L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210150	Stool sample from danish	
ERR210164	SAMEA2042437	ERX184829	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210164/ERR210164.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210164/MH0102_20091124L6.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210164	Stool sample from danish	
ERR210166	SAMEA2042437	ERX184831	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210166/ERR210166.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210166/MH0102_20091212L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210166	Stool sample from danish	
ERR210168	SAMEA2042438	ERX184833	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210168/ERR210168.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210168/MH0103_20091124L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210168	Stool sample from danish	
ERR210176	SAMEA2042488	ERX184841	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210176/ERR210176.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210176/MH0104_20091126L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210176	Stool sample from danish	
ERR210178	SAMEA2042488	ERX184843	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210178/ERR210178.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210178/MH0104_20091212L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210178	Stool sample from danish	
ERR210191	SAMEA2042491	ERX184856	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210191/ERR210191.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210191/MH0107_20091015.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210191	Stool sample from danish	
ERR210192	SAMEA2042491	ERX184857	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210192/ERR210192.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210192/MH0107_20091107L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210192	Stool sample from danish	
ERR210194	SAMEA2042491	ERX184859	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210194/ERR210194.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210194/MH0107_20091124L6.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210194	Stool sample from danish	
ERR210195	SAMEA2042491	ERX184860	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210195/ERR210195.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210195/MH0107_20091124L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210195	Stool sample from danish	
ERR210198	SAMEA2042492	ERX184863	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210198/ERR210198.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210198/MH0109_20091124L2.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210198	Stool sample from danish	
ERR210199	SAMEA2042492	ERX184864	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210199/ERR210199.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210199/MH0109_20091124L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210199	Stool sample from danish	
ERR210200	SAMEA2042492	ERX184865	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210200/ERR210200.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210200/MH0109_20091124L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210200	Stool sample from danish	
ERR210203	SAMEA2042493	ERX184868	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210203/ERR210203.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210203/MH0110_20091124L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210203	Stool sample from danish	
ERR210206	SAMEA2042493	ERX184871	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210206/ERR210206.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210206/MH0110_20091128L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210206	Stool sample from danish	
ERR210207	SAMEA2042493	ERX184872	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210207/ERR210207.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210207/MH0110_20091212L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210207	Stool sample from danish	
ERR210209	SAMEA1965112	ERX184874	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210209/ERR210209.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210209/MH0111_20100124L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210209	Stool sample from danish	
ERR210210	SAMEA1965112	ERX184875	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210210/ERR210210.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210210/MH0111_20100305L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210210	Stool sample from danish	
ERR210211	SAMEA2042495	ERX184876	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210211/ERR210211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210211/MH0113_20091031.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210211	Stool sample from danish	
ERR210213	SAMEA2042495	ERX184878	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210213/ERR210213.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210213/MH0113_20100125L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210213	Stool sample from danish	
ERR210214	SAMEA2042495	ERX184879	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210214/ERR210214.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210214/MH0113_20100125L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210214	Stool sample from danish	
ERR210218	SAMEA2042496	ERX184883	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210218/ERR210218.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210218/MH0114_20091124L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210218	Stool sample from danish	
ERR210227	SAMEA2042498	ERX184892	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210227/ERR210227.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210227/MH0116_20091128L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210227	Stool sample from danish	
ERR210228	SAMEA2042498	ERX184893	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210228/ERR210228.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210228/MH0116_20091212L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210228	Stool sample from danish	
ERR210230	SAMEA2042499	ERX184895	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210230/ERR210230.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210230/MH0117_20100124L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210230	Stool sample from danish	
ERR210232	SAMEA2042499	ERX184897	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210232/ERR210232.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210232/MH0117_20100125L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210232	Stool sample from danish	
ERR210233	SAMEA2042500	ERX184898	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210233/ERR210233.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210233/MH0118_20091025.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210233	Stool sample from danish	
ERR210235	SAMEA2042500	ERX184900	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210235/ERR210235.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210235/MH0118_20100305L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210235	Stool sample from danish	
ERR210237	SAMEA2042501	ERX184902	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210237/ERR210237.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210237/MH0120_20100124L6.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210237	Stool sample from danish	
ERR210238	SAMEA2042501	ERX184903	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210238/ERR210238.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210238/MH0120_20100125L2.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210238	Stool sample from danish	
ERR210241	SAMEA2042503	ERX184906	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210241/ERR210241.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210241/MH0122_20091023.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210241	Stool sample from danish	
ERR210251	SAMEA2042554	ERX184916	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210251/ERR210251.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210251/MH0124_20100128L6.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210251	Stool sample from danish	
ERR210255	SAMEA2042555	ERX184920	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210255/ERR210255.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210255/MH0125_20091011.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210255	Stool sample from danish	
ERR210257	SAMEA2042555	ERX184922	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210257/ERR210257.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210257/MH0125_20100128L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210257	Stool sample from danish	
ERR210258	SAMEA2042555	ERX184923	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210258/ERR210258.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210258/MH0125_20100128L8.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210258	Stool sample from danish	
ERR210264	SAMEA2042557	ERX184929	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210264/ERR210264.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210264/MH0127_20100124L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210264	Stool sample from danish	
ERR210267	SAMEA2042558	ERX184932	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210267/ERR210267.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210267/MH0128_20091023.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210267	Stool sample from danish	
ERR210271	SAMEA2042559	ERX184936	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210271/ERR210271.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210271/MH0129_20091028.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210271	Stool sample from danish	
ERR210278	SAMEA2042560	ERX184943	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210278/ERR210278.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210278/MH0130_20100129L3.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210278	Stool sample from danish	
ERR210281	SAMEA2042561	ERX184946	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210281/ERR210281.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210281/MH0132_20100125L4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210281	Stool sample from danish	
ERR210282	SAMEA2042561	ERX184947	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210282/ERR210282.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210282/MH0132_20100125L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210282	Stool sample from danish	
ERR210283	SAMEA2042562	ERX184948	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210283/ERR210283.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210283/MH0133_20091028.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210283	Stool sample from danish	
ERR210284	SAMEA2042562	ERX184949	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210284/ERR210284.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210284/MH0133_20100124L7.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210284	Stool sample from danish	
ERR210286	SAMEA2042562	ERX184951	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210286/ERR210286.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210286/MH0133_20100125L5.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210286	Stool sample from danish	
